time_s,BMR_A,BMP_A,SPM_A
30314700,0.01553,-1.0767e-08,-0.11314
30315600,-17.966,-2.1974e-07,-5.1005
30316500,-16.057,-1.7126e-07,-5.6952
30317400,-16.021,-1.467e-07,-5.4946
30318300,-17.829,-1.3159e-07,-5.3276
30319200,17.841,1.3915e-07,6.9065
30320100,16.022,1.5552e-07,5.909
30321000,16.048,1.8259e-07,5.2374
30321900,17.962,2.3989e-07,3.2826
30322800,-0.015391,2.0085e-09,0.25021
30323700,-0.005316,1.423e-08,0.20368
30324600,0.0050411,2.9341e-08,0.16695
30325500,0.015666,5.5344e-08,0.056963
30326400,-2.0589e-05,-8.0593e-08,0.0021064
30327300,-1.0389e-05,-4.2878e-08,0.0027724
30328200,2.2352e-05,-2.103e-08,0.0017214
30329100,8.6889e-06,-3.8093e-09,0.00018574
30330000,-9.1926e-06,-6.9889e-09,-3.5952e-05
30330900,-1.5174e-05,9.8852e-09,4.9552e-05
30331800,1.5048e-05,2.657e-08,7.6815e-06
30332700,9.3185e-06,5.6352e-08,1.0137e-06
30333600,-9.0667e-06,-1.3411e-06,-0.00020337
30334500,-1.3537e-05,-1.02e-06,7.9333e-05
30335400,1.5426e-05,-8.3741e-07,0.00010515
30336300,7.2407e-06,-7.3037e-07,1.6433e-05
30337200,-8.0593e-06,-5.656,-0.04457
30338100,-1.4733e-05,-5.656,-0.046116
30339000,1.3537e-05,-5.656,-0.048673
30339900,9.2556e-06,-5.656,-0.036954
30340800,-19.125,-5.656,-5.06
30341700,-14.84,-5.656,-5.5017
30342600,-14.998,-5.656,-5.3719
30343500,-18.91,-5.656,-5.0251
30344400,4.9552e-06,-5.656,-4.85
30345300,1.5111e-05,-5.656,-4.9583
30346200,-1.0893e-05,-5.656,-4.9271
30347100,-9.1296e-06,-5.656,-4.3459
30348000,1.1774e-05,2.6381e-08,2.2011
30348900,1.4293e-05,2.0589e-09,-0.68956
30349800,-1.423e-05,-2.72e-08,-2.7916
30350700,-1.1837e-05,-7.5556e-08,-3.9963
30351600,19.248,2.9593e-07,5.8711
30352500,14.759,1.7063e-07,2.1445
30353400,14.811,1.4481e-07,0.7823
30354300,19.053,1.2341e-07,0.38487
30355200,-19.078,5.6478e-08,-0.81642
30356100,-14.843,5.6667e-08,-1.2573
30357000,-14.776,5.7989e-08,-2.6641
30357900,-19.175,3.6267e-08,-4.0964
30358800,18.871,5.656,10.431
30359700,14.807,5.656,9.9654
30360600,14.931,5.656,9.1001
30361500,19.263,5.656,8.0086
30362400,-19.184,5.656,0.77812
30363300,-14.77,5.656,0.46179
30364200,-14.726,5.656,0.25226
30365100,-19.192,5.656,0.11018
30366000,19.317,5.656,2.1713
30366900,14.811,5.656,1.7204
30367800,14.781,5.656,1.4425
30368700,18.964,5.656,0.62712
30369600,-18.99,-7.6815e-07,-4.624
30370500,-14.852,-3.0474e-07,-5.4728
30371400,-14.876,-1.6874e-07,-5.475
30372300,-19.154,-1.253e-07,-5.2146
30373200,19.089,5.673e-07,6.8591
30374100,14.843,6.4222e-07,6.0297
30375000,14.84,7.9333e-07,5.0443
30375900,19.1,1.3033e-06,2.6192
30376800,-1.0389e-05,-6.9889e-07,-1.2406
30377700,-1.297e-05,-5.6919e-07,-1.306
30378600,1.593e-05,-4.8041e-07,-1.7717
30379500,7.4926e-06,-4.2563e-07,-1.9336
30380400,-19.092,-5.656,-3.945
30381300,-14.851,-5.656,-4.1889
30382200,-14.839,-5.656,-4.1471
30383100,-19.09,-5.656,-4.7136
30384000,7.4296e-06,-3.8093e-07,-3.8055
30384900,1.5804e-05,-3.7967e-07,-3.9342
30385800,-1.3852e-05,-3.7841e-07,-3.9696
30386700,-9.3815e-06,-3.7778e-07,-3.8645
30387600,1.0767e-05,2.1722e-07,4.3017
30388500,1.3474e-05,2.1281e-07,3.8987
30389400,-1.5237e-05,2.103e-07,3.6745
30390300,-9.0667e-06,2.0904e-07,3.5098
30391200,19.155,5.656,6.8205
30392100,14.775,5.656,5.7311
30393000,14.797,5.656,4.9763
30393900,19.145,5.656,4.0029
30394800,-1.2152e-05,1.36e-07,0.76724
30395700,-1.3852e-05,1.5678e-07,0.7656
30396600,1.4167e-05,1.9204e-07,0.44287
30397500,1.1837e-05,2.6319e-07,0.21238
30398400,-1.1774e-05,-6.9259e-08,0.0074695
30399300,-1.423e-05,-3.7337e-08,0.0098434
30400200,1.3852e-05,-1.7819e-08,0.0072076
30401100,1.2152e-05,-1.6874e-09,0.00077024
30402000,-18.517,-4.4893e-08,-0.018667
30402900,-14.049,-2.9278e-08,-0.018782
30403800,-14.498,-1.6685e-08,-0.01912
30404700,-20.808,-5.6541e-09,-0.020026
30405600,21.487,1.1585e-08,0.026714
30406500,14.425,2.3233e-08,0.025544
30407400,13.869,3.7148e-08,0.02182
30408300,18.092,5.6037e-08,0.0023302
30409200,-1.19e-05,-1.3978e-08,0.00017504
30410100,-1.3789e-05,4.2626e-09,8.8778e-05
30411000,1.4985e-05,2.1659e-08,1.2719e-05
30411900,1.0767e-05,4.5963e-08,1.637e-06
30412800,-0.0038833,9.9481e-09,-0.00014356
30413700,-0.0013466,-1.763e-08,0.00011459
30414600,0.0010378,-1.467e-08,2.2541e-05
30415500,0.0041921,-1.0641e-08,3.1481e-06
30416400,-18.672,-5.656,-0.52801
30417300,-14.791,-5.656,-1.0816
30418200,-14.978,-5.656,-1.1158
30419100,-19.432,-5.656,-1.551
30420000,18.959,-1.1648e-07,1.1204
30420900,14.867,-1.1459e-07,0.75129
30421800,14.98,-1.127e-07,0.58521
30422700,19.067,-1.1081e-07,0.59451
30423600,-0.0045457,-1.8259e-07,-0.53743
30424500,-0.0014964,-1.8259e-07,-0.53922
30425400,0.001535,-1.8511e-07,-0.68622
30426300,0.0045073,-1.9141e-07,-0.99917
30427200,-19.366,-5.656,-9.8496
30428100,-14.203,-5.656,-7.4258
30429000,-13.439,-5.656,-7.6108
30429900,-20.865,-5.656,-7.3171
30430800,0.0045635,-5.656,-5.4163
30431700,0.00095074,-5.656,-5.7323
30432600,-0.0012861,-5.656,-5.3104
30433500,-0.004228,-5.656,-4.8633
30434400,0.0045085,-4.9489e-09,-2.3671
30435300,0.0014196,-1.2215e-08,-2.1617
30436200,-0.0014437,-2.2352e-08,-2.0896
30437100,-0.0044844,-4.5963e-08,-1.9739
30438000,18.775,9.3185e-08,1.8696
30438900,14.93,6.183e-08,1.3915
30439800,15.032,4.9552e-08,1.4835
30440700,19.136,4.2059e-08,0.9746
30441600,-19.156,-4.2185e-08,-1.3015
30442500,-15.046,-4.9678e-08,-1.5244
30443400,-14.94,-6.2019e-08,-1.3276
30444300,-18.73,-9.2556e-08,-1.565
30445200,0.0044616,5.656,6.6294
30446100,0.0014265,5.656,7.2398
30447000,-0.0014162,5.656,7.673
30447900,-0.0044718,5.656,6.9138
30448800,19.303,5.656,9.4738
30449700,14.652,5.656,9.2139
30450600,14.702,5.656,8.1125
30451500,19.215,5.656,7.1107
30452400,-0.0044912,5.656,1.1338
30453300,-0.0014367,5.656,0.88737
30454200,0.001467,5.656,0.89837
30455100,0.0044609,5.656,0.5279
30456000,-0.0044688,7.1778e-08,0.10405
30456900,-0.0014437,8.3741e-08,0.096682
30457800,0.0014369,1.0389e-07,0.077681
30458700,0.0044756,1.6433e-07,0.0082935
30459600,-0.0044964,-5.6415e-08,-0.058384
30460500,-0.0014592,-3.0915e-08,-0.061259
30461400,0.0014283,-2.103e-08,-0.065836
30462300,0.0045274,-1.4607e-08,-0.058227
30463200,-0.0045084,-5.656,-4.5644
30464100,-0.0014422,-5.656,-5.3015
30465000,0.0014796,-5.656,-5.3349
30465900,0.0044709,-5.656,-4.9621
30466800,-19.299,-5.656,-8.3476
30467700,-14.789,-5.656,-7.8986
30468600,-14.772,-5.656,-5.958
30469500,-19.011,-5.656,-6.0373
30470400,0.0045313,-8.5e-08,-3.6834
30471300,0.001418,-8.2481e-08,-3.5097
30472200,-0.0014561,-7.9333e-08,-3.2376
30473100,-0.0044932,-7.8074e-08,-3.0512
30474000,18.737,5.656,16.327
30474900,14.88,5.656,16.522
30475800,14.971,5.656,16.099
30476700,19.285,5.656,11.457
30477600,-0.004507,5.656,0.66298
30478500,-0.0014459,5.656,0.53814
30479400,0.0014538,5.656,0.33716
30480300,0.0044991,5.656,0.16734
30481200,-19.281,7.1148e-09,-0.031382
30482100,-14.753,9.9481e-09,-0.029843
30483000,-14.802,1.2844e-08,-0.030843
30483900,-19.037,1.593e-08,-0.03287
30484800,19.159,2.8081e-08,0.04974
30485700,14.966,3.3244e-08,0.046444
30486600,14.821,4.0233e-08,0.043546
30487500,18.927,5.163e-08,0.0046504
30488400,-0.0044578,-6.8e-09,0.00012215
30489300,-0.0016271,-2.3044e-09,0.00025689
30490200,0.001519,2.0337e-09,0.000153
30491100,0.0045658,6.4852e-09,2.1156e-05
30492000,-0.004565,7.7444e-09,-8.8778e-05
30492900,-0.0015146,1.3159e-08,7.6815e-05
30493800,0.0016275,2.0022e-08,1.297e-05
30494700,0.0044522,3.0789e-08,1.7567e-06
30495600,-0.0045359,-6.8e-09,-3.3874e-05
30496500,-0.0014372,3.123e-09,2.9089e-05
30497400,0.0014713,1.4167e-08,4.3633e-06
30498300,0.0045019,3.5637e-08,5.7044e-07
30499200,-0.04848,9.3815e-10,-0.00011711
30500100,-0.014917,5.7863e-10,9.8852e-05
30501000,0.011149,7.7444e-10,1.7252e-05
30501900,0.052246,1.2593e-09,2.3548e-06
30502800,-16.908,-1.8637e-09,-0.6883
30503700,-15.036,-1.2278e-09,-1.3757
30504600,-16.039,-8.3741e-10,-1.6411
30505500,-19.89,-5.3959e-10,-2.0841
30506400,19.689,4.4641e-10,2.227
30507300,15.818,7.3037e-10,1.6139
30508200,15.037,1.0893e-09,1.3384
30509100,17.329,1.6496e-09,0.54486
30510000,-0.059408,-1.127e-09,0.022179
30510900,-0.015343,-6.3593e-10,0.02773
30511800,0.015542,-2.6822e-10,0.013534
30512700,0.059208,6.4222e-11,0.0014451
30513600,-0.058738,-3.6711,-2.55e-05
30514500,-0.015072,-2.9331,0.00016496
30515400,0.015685,-2.501,2.8963e-05
30516300,0.058126,-2.2268,3.9604e-06
30517200,-18.373,-5.656,-13.419
30518100,-15.574,-5.656,-8.5854
30519000,-15.559,-5.656,-8.7991
30519900,-18.366,-5.656,-7.9025
30520800,0.057945,-5.656,-2.0389
30521700,0.017012,-5.656,-3.9685
30522600,-0.010864,-5.656,-3.8598
30523500,-0.063977,-5.656,-3.6969
30524400,0.063996,-2.1939,-3.3281
30525300,0.010858,-2.4748,-3.096
30526200,-0.016941,-2.9362,-2.8588
30527100,-0.058027,-3.6873,-2.6656
30528000,17.878,4.4515e-09,13.533
30528900,15.711,2.6948e-09,13.925
30529800,15.84,2.04e-09,13.106
30530700,18.444,1.6559e-09,11.552
30531600,-18.297,-5.1063e-10,-1.3275
30532500,-15.753,-6.9259e-10,-2.1377
30533400,-15.664,-9.0037e-10,-2.4578
30534300,-18.158,-1.1522e-09,-3.5102
30535200,5.9203,1.7189e-09,4.4135
30536100,4.7479,1.3978e-09,2.902
30537000,4.299,1.1585e-09,2.1622
30537900,3.9866,9.6963e-10,1.6442
30538800,3.782,8.0593e-10,0.9405
30539700,3.674,6.6111e-10,0.37903
30540600,3.6335,5.2826e-10,0.004953
30541500,3.6252,4.0674e-10,-0.35755
30542400,3.6279,2.9215e-10,-0.87323
30543300,3.639,1.8133e-10,-1.5459
30544200,3.6753,7.2407e-11,-1.8444
30545100,3.7716,-3.463e-11,-2.4337
30546000,3.9638,-1.423e-10,-2.8544
30546900,4.2582,-2.5185e-10,-3.7548
30547800,4.6151,-3.6581e-10,-4.0776
30548700,6.6527,-4.8481e-10,-4.1564
30549600,-19.464,-1.083e-09,-5.0473
30550500,-14.748,-1.2656e-09,-4.195
30551400,-15.1,-1.4859e-09,-4.7963
30552300,-18.561,-1.7819e-09,-4.6599
30553200,0.062199,-1.2341e-09,-4.0936
30554100,0.014725,-1.593e-09,-3.8145
30555000,-0.016935,-2.1911e-09,-3.4685
30555900,-0.059999,-3.7589e-09,-3.1047
30556800,0.057962,1.423e-09,0.22244
30557700,0.015002,3.3244e-10,-0.076861
30558600,-0.015287,-8.6889e-10,-0.38716
30559500,-0.057677,-2.1659e-09,-0.96149
30560400,9.9104,5.656,9.1683
30561300,8.364,5.656,9.9837
30562200,7.8685,5.656,9.4997
30563100,7.638,5.656,8.5651
30564000,7.6336,5.656,8.3061
30564900,7.859,5.656,7.2598
30565800,8.3974,5.656,6.3912
30566700,10.202,5.656,4.8326
30567600,-0.058849,5.656,0.64229
30568500,-0.01478,5.656,0.39944
30569400,0.015811,5.656,0.27894
30570300,0.05782,5.656,0.036109
30571200,-0.057502,-1.2844e-09,0.0019579
30572100,-0.015456,-4.7663e-10,0.0020994
30573000,0.014917,3.2174e-10,0.00022981
30573900,0.058039,1.2026e-09,2.4933e-05
30574800,-17.894,-3.4504e-09,-1.1313
30575700,-15.636,-2.1407e-09,-1.7628
30576600,-15.875,-1.593e-09,-2.3747
30577500,-18.467,-1.2467e-09,-2.6052
30578400,18.345,2.5563e-10,2.5627
30579300,15.687,4.9237e-10,2.2503
30580200,15.631,6.9889e-10,1.6732
30581100,18.21,8.7519e-10,1.0793
30582000,-0.060552,-4.76e-10,0.08067
30582900,-0.016923,-2.72e-10,0.082413
30583800,0.015369,1.5174e-10,0.075669
30584700,0.0621,2.0337e-10,0.062398
30585600,-0.0042895,-6.863e-10,0.0030866
30586500,-0.0014475,-2.6319e-09,0.0038067
30587400,0.0015446,-3.6581e-09,0.0005037
30588300,0.0042014,-7.6815e-09,5.44e-05
30589200,-18.689,-1.1711e-08,-0.71147
30590100,-14.778,-3.3056e-09,-1.4085
30591000,-14.952,-1.3726e-08,-1.7029
30591900,-19.453,-1.8385e-08,-2.0904
30592800,19.151,2.6759e-08,1.9321
30593700,14.781,1.2467e-08,1.5338
30594600,14.796,-1.2404e-08,1.2444
30595500,19.145,-2.317e-08,0.8455
30596400,-0.0035096,2.0967e-08,0.099592
30597300,-0.0015854,-1.8826e-08,0.094925
30598200,0.0014642,-1.2656e-08,0.08607
30599100,0.0036308,-8.8778e-08,0.068596
30600000,-0.0036284,1.1711e-08,0.0026736
30600900,-0.0014819,1.9644e-08,0.0034761
30601800,0.0015709,1.4356e-08,0.0018288
30602700,0.0035394,-1.6119e-08,0.00019644
30603600,-0.0036104,-5.6037e-08,-0.10613
30604500,-0.0015866,-2.3422e-08,-0.11855
30605400,0.0015245,-2.8522e-08,-0.13853
30606300,0.0036726,-7.3037e-09,-0.1607
30607200,-18.71,-5.656,-4.6941
30608100,-13.786,-5.656,-5.1382
30609000,-11.61,-5.656,-5.1485
30609900,-23.767,-5.656,-4.8361
30610800,23.718,-5.656,-5.2899
30611700,11.455,-5.656,-5.4034
30612600,13.712,-5.656,-5.3367
30613500,18.987,-5.656,-4.3173
30614400,-19.233,-5.656,-5.248
30615300,-14.718,-5.656,-4.9966
30616200,-14.72,-5.656,-4.645
30617100,-19.201,-5.656,-4.2475
30618000,0.0036775,2.443e-08,-0.95378
30618900,0.0015455,-1.8889e-08,-0.99366
30619800,-0.0015308,-1.6496e-09,-1.33
30620700,-0.0036921,-2.5311e-09,-1.1636
30621600,0.0037012,3.507e-09,0.33721
30622500,0.0014862,2.4178e-09,0.077695
30623400,-0.0016124,1.3915e-09,-0.024298
30624300,-0.003575,9.6333e-10,-0.16386
30625200,0.0036335,2.9152e-09,0.12396
30626100,0.0016139,2.317e-09,-0.081838
30627000,-0.0014815,1.8889e-09,-0.36788
30627900,-0.0037659,1.5174e-09,-0.94055
30628800,18.858,5.656,14.95
30629700,14.845,5.656,15.417
30630600,14.939,5.656,15.208
30631500,19.23,5.656,13.373
30632400,-0.0037448,5.656,2.3888
30633300,-0.001545,5.656,1.8596
30634200,0.0015291,5.656,1.496
30635100,0.0037608,5.656,0.54666
30636000,-0.0036915,-3.8344e-08,-4.2969
30636900,-0.0014738,-3.6896e-08,-5.2323
30637800,0.0015049,-3.6141e-08,-5.1857
30638700,0.0036604,-3.6707e-08,-4.9047
30639600,-0.0036075,-5.656,-5.9084
30640500,-0.0014941,-5.656,-6.0123
30641400,0.0014886,-5.656,-5.7568
30642300,0.0036131,-5.656,-4.8246
30643200,-19.318,-5.656,-5.5226
30644100,-14.854,-5.656,-5.1256
30645000,-14.765,-5.656,-4.6695
30645900,-18.935,-5.656,-4.2271
30646800,0.0037226,5.656,0.71801
30647700,0.0015376,5.656,0.23776
30648600,-0.0015583,5.656,0.15086
30649500,-0.0037018,5.656,0.24769
30650400,19.153,5.656,16.761
30651300,14.859,5.656,16.779
30652200,14.836,5.656,16.052
30653100,19.025,5.656,9.6776
30654000,-0.0037017,5.656,0.39925
30654900,-0.0015371,5.656,0.30528
30655800,0.0015729,5.656,0.22406
30656700,0.0036659,5.656,0.15802
30657600,-0.0036214,2.0211e-08,0.008041
30658500,-0.0015741,4.357e-08,0.0096758
30659400,0.0015276,-6.4222e-09,0.0010449
30660300,0.003668,1.2656e-08,0.00011144
30661200,-0.0036884,3.1733e-09,-0.0001297
30662100,-0.0014856,-4.3822e-09,0.0001127
30663000,0.0016143,-1.2781e-09,2.6193e-05
30663900,0.0035597,1.3726e-09,3.7337e-06
30664800,-0.0035802,-4.0611e-10,-4.2059e-05
30665700,-0.0016163,9.0667e-11,3.6267e-05
30666600,0.0014905,1.7378e-09,5.4778e-06
30667500,0.003706,3.0915e-09,7.1778e-07
30668400,-0.0037149,-2.3926e-09,-3.1544e-05
30669300,-0.0015551,-5.6604e-10,2.7011e-05
30670200,0.0015474,5.7548e-10,4.0359e-06
30671100,0.0037226,2.657e-09,5.2637e-07
30672000,-0.00014104,-1.2026e-07,-0.00039604
30672900,-8.6889e-05,-8.5e-08,0.00030033
30673800,0.00010704,-6.9259e-08,7.5556e-05
30674700,0.00012089,-2.8711e-08,1.0893e-05
30675600,-9.0667e-05,-1.3852e-07,-0.00035511
30676500,-0.0001253,-1.423e-07,0.00029026
30677400,0.00013222,-1.1648e-07,5.7611e-05
30678300,8.3741e-05,-8.8148e-08,8.0593e-06
30679200,-7.3037e-05,-4.242,-0.00023611
30680100,-0.00013474,-4.242,0.00020085
30681000,0.00013726,-4.242,3.1733e-05
30681900,7.0519e-05,-4.242,4.2185e-06
30682800,-6.8e-05,-4.242,-8.4938
30683700,-0.00013663,-4.242,-6.4694
30684600,0.00013852,-4.242,-5.4743
30685500,6.6111e-05,-4.242,-5.7096
30686400,-18.208,-4.242,-10.594
30687300,-15.944,-4.242,-7.0302
30688200,-15.838,-4.242,-6.6578
30689100,-17.883,-4.242,-6.2617
30690000,8.1852e-05,-4.242,-1.7463
30690900,0.00013096,-4.242,-1.9934
30691800,-0.00013663,-4.242,-1.761
30692700,-7.5556e-05,-4.242,-1.8278
30693600,7.8704e-05,1.5993e-09,-0.054932
30694500,0.00013726,-3.1544e-08,-0.48538
30695400,-0.00013663,-3.0915e-08,-1.0512
30696300,-7.9333e-05,-5.6478e-08,-1.1881
30697200,7.6815e-05,4.8607e-08,2.192
30698100,0.00014041,1.9896e-08,1.5372
30699000,-0.0001467,4.2122e-09,1.6706
30699900,-7.0519e-05,-1.0263e-08,1.1855
30700800,6.183e-05,4.2374e-08,6.2374
30701700,0.000153,2.8837e-08,6.6819
30702600,-0.0001593,1.8196e-08,6.7274
30703500,-5.5596e-05,1.1207e-08,2.699
30704400,6.6111e-05,1.2719e-08,1.4859
30705300,0.00014607,3.5763e-09,0.97159
30706200,-0.00016119,-9.8222e-09,0.41507
30707100,-4.9678e-05,-8.5e-09,-0.07475
30708000,6.0696e-05,-7.3037e-09,-0.44221
30708900,0.00015741,-1.5237e-08,-0.9262
30709800,-0.00013222,-2.8711e-08,-1.2778
30710700,-8.7519e-05,-2.3422e-08,-2.2743
30711600,18.095,4.242,11.562
30712500,15.767,4.242,11.2
30713400,15.779,4.242,9.8604
30714300,18.232,4.242,6.3883
30715200,-7.3667e-05,-1.9519e-08,-1.6764
30716100,-0.00013348,-2.3485e-08,-2.1571
30717000,0.00013348,-2.6193e-08,-2.3531
30717900,7.3667e-05,1.1019e-08,-2.5931
30718800,-18.262,-7.6185e-08,-7.5421
30719700,-15.842,-6.6111e-08,-6.9043
30720600,-15.807,-6.1137e-08,-7.134
30721500,-17.961,-6.4222e-08,-6.9394
30722400,18.082,4.242,9.7722
30723300,15.78,4.242,9.4298
30724200,15.821,4.242,8.189
30725100,18.188,4.242,7.1024
30726000,-18.141,-3.507e-08,-10.088
30726900,-15.821,2.89e-08,-7.9523
30727800,-15.799,-2.4556e-08,-8.1805
30728700,-18.111,1.0704e-08,-7.8888
30729600,7.3037e-05,4.242,0.77283
30730500,0.00013537,4.242,0.15703
30731400,-0.00014481,4.242,-0.23143
30732300,-6.3593e-05,4.242,-0.77506
30733200,18.15,4.242,11.595
30734100,15.949,4.242,11.045
30735000,15.843,4.242,9.8204
30735900,17.931,4.242,4.9414
30736800,-17.977,-5.9563e-08,-2.2647
30737700,-15.711,-2.6004e-08,-2.8977
30738600,-15.721,-6.2963e-08,-3.1632
30739500,-18.464,-3.2237e-08,-3.3632
30740400,7.1148e-05,-2.6885e-08,-0.48451
30741300,0.00014167,1.36e-08,-1.0384
30742200,-0.00014104,6.863e-09,-1.7654
30743100,-7.1148e-05,9.8852e-09,-2.0578
30744000,5.8052e-05,8.7519e-08,3.7553
30744900,0.00011019,1.1333e-07,3.1955
30745800,-0.00016811,8.3741e-08,2.6103
30746700,1.8259e-07,1.253e-07,2.2956
30747600,19.749,1.3285e-07,2.1866
30748500,14.444,1.36e-07,1.6492
30749400,15.18,1.9015e-07,1.3476
30750300,18.5,2.7137e-07,0.50332
30751200,-7.6815e-05,-4.5648e-08,0.015643
30752100,-0.000136,-2.0841e-08,0.020946
30753000,0.00014293,-8.1222e-09,0.020655
30753900,6.9889e-05,2.6381e-09,0.0025485
30754800,-6.9889e-05,-2.3422e-09,0.00018448
30755700,-0.00014293,8.437e-09,0.00010263
30756600,0.00013537,2.1722e-08,1.5237e-05
30757500,7.7444e-05,4.7663e-08,1.977e-06
30758400,-9.8852e-06,3.463e-10,-0.00019581
30759300,-3.0537e-06,-2.9781e-09,0.00013033
30760200,2.487e-06,-2.8837e-09,5.8681e-05
30761100,1.0452e-05,-2.657e-09,8.6889e-06
30762000,-1.083e-05,-5.7485e-09,-0.00026067
30762900,-3.1293e-06,-5.1189e-09,9.4444e-07
30763800,2.9656e-06,-4.653e-09,0.00019519
30764700,1.1019e-05,-4.2941e-09,5.7611e-05
30765600,-1.1019e-05,-2.1596e-08,-0.13998
30766500,-3.0537e-06,-1.8574e-08,-0.16424
30767400,3.1481e-06,-1.6622e-08,-0.20808
30768300,1.0893e-05,-1.53e-08,-0.2844
30769200,-17.892,-5.656,-1.3395
30770100,-14.369,-5.656,-1.6285
30771000,-14.906,-5.656,-2.0464
30771900,-20.706,-5.656,-2.2959
30772800,20.731,-5.656,-1.9711
30773700,14.662,-5.656,-2.5853
30774600,14.14,-5.656,-3.0036
30775500,18.339,-5.656,-3.2168
30776400,-19.169,-5.656,-10.83
30777300,-14.983,-5.656,-8.9841
30778200,-14.913,-5.656,-7.0426
30779100,-18.807,-5.656,-6.9986
30780000,1.0956e-05,6.1389e-10,-2.0409
30780900,3.123e-06,6.1137e-11,-2.2761
30781800,-3.0474e-06,-4.6593e-10,-2.0969
30782700,-1.1019e-05,-1.3033e-09,-2.0518
30783600,1.1081e-05,1.3789e-09,0.98413
30784500,3.1293e-06,5.3896e-10,1.4282
30785400,-3.0348e-06,3.4693e-11,1.1634
30786300,-1.1207e-05,-4.5522e-10,0.55838
30787200,19.177,3.8785e-09,7.5146
30788100,14.854,2.72e-09,7.8793
30789000,14.836,2.1974e-09,4.8857
30789900,19.007,1.8763e-09,2.957
30790800,-19.005,3.9604e-10,-0.54029
30791700,-14.806,2.9215e-10,-0.74053
30792600,-14.835,1.9204e-10,-1.1622
30793500,-19.226,9.3185e-11,-1.5753
30794400,11.653,3.7754,6.9932
30795300,8.2324,3.0783,6.8237
30796200,7.225,2.7233,6.1686
30797100,6.8201,2.5101,4.7701
30798000,6.8201,2.3699,4.0383
30798900,7.2244,2.2732,3.5853
30799800,8.233,2.2052,2.949
30800700,11.663,2.157,2.0218
30801600,-1.1144e-05,-3.123e-10,-0.72461
30802500,-3.0789e-06,-3.2174e-10,-0.69551
30803400,3.0789e-06,-3.3181e-10,-0.75201
30804300,1.1144e-05,-3.4252e-10,-1.0067
30805200,-1.1144e-05,-8.8778e-10,-3.2818
30806100,-3.1104e-06,-9.0667e-10,-3.4773
30807000,3.0978e-06,-9.2556e-10,-3.7835
30807900,1.1144e-05,-9.5074e-10,-3.838
30808800,-19.235,-1.6244e-09,-5.307
30809700,-14.847,-1.6496e-09,-5.627
30810600,-14.842,-1.6748e-09,-5.5807
30811500,-18.949,-1.6811e-09,-4.7985
30812400,1.1019e-05,-1.2341e-09,-4.7158
30813300,3.1356e-06,-1.2593e-09,-4.6994
30814200,-3.0411e-06,-1.2907e-09,-4.4675
30815100,-1.1081e-05,-1.3474e-09,-4.1777
30816000,1.1144e-05,1.597,-2.1049
30816900,2.9907e-06,1.5649,-1.9479
30817800,-3.123e-06,1.5464,-1.9557
30818700,-1.1019e-05,1.5446,-1.8237
30819600,18.946,5.656,18.622
30820500,14.987,5.656,19.289
30821400,14.988,5.656,18.402
30822300,18.951,5.656,8.0668
30823200,-1.1019e-05,1.5994,0.092353
30824100,-3.0852e-06,1.6209,0.1481
30825000,3.0978e-06,1.6635,0.12496
30825900,1.1019e-05,1.7259,0.11981
30826800,-19.061,8.437e-10,-1.7995
30827700,-14.846,8.6259e-10,-2.2864
30828600,-14.857,8.8778e-10,-2.5855
30829500,-19.109,9.0667e-10,-2.8614
30830400,19.058,2.2856,3.2516
30831300,14.931,2.496,2.8256
30832200,14.891,2.8606,2.1407
30833100,18.993,3.6512,1.4121
30834000,-18.964,-2.5311e-09,-3.7171
30834900,-14.886,-2.0337e-09,-4.6433
30835800,-14.914,-1.7378e-09,-4.6037
30836700,-19.109,-1.53e-09,-4.6355
